   9.9500000e+02   3.5264516e+00   5.4204496e+00
   9.9600000e+02   3.5279997e+00   5.4210934e+00
   9.9700000e+02   3.5295542e+00   5.4217293e+00
   9.9800000e+02   3.5310988e+00   5.4223783e+00
   9.9900000e+02   3.5326590e+00   5.4230279e+00
   1.0000000e+03   3.5341986e+00   5.4236860e+00
   1.0010000e+03   3.5357557e+00   5.4243426e+00
   1.0020000e+03   3.5373083e+00   5.4250170e+00
   1.0030000e+03   3.5388569e+00   5.4256831e+00
   1.0040000e+03   3.5403971e+00   5.4263455e+00
   1.0050000e+03   3.5419450e+00   5.4270176e+00
   1.0060000e+03   3.5434928e+00   5.4276867e+00
   1.0070000e+03   3.5450311e+00   5.4283638e+00
   1.0080000e+03   3.5465610e+00   5.4290418e+00
   1.0090000e+03   3.5480999e+00   5.4297166e+00
   1.0100000e+03   3.5496410e+00   5.4304003e+00
   1.0110000e+03   3.5511667e+00   5.4310868e+00
   1.0120000e+03   3.5526935e+00   5.4317749e+00
   1.0130000e+03   3.5542240e+00   5.4324567e+00
   1.0140000e+03   3.5557475e+00   5.4331399e+00
   1.0150000e+03   3.5572737e+00   5.4338266e+00
   1.0160000e+03   3.5587979e+00   5.4345132e+00
   1.0170000e+03   3.5603084e+00   5.4352006e+00
   1.0180000e+03   3.5618292e+00   5.4358873e+00
   1.0190000e+03   3.5633373e+00   5.4365752e+00
   1.0200000e+03   3.5648587e+00   5.4372632e+00
   1.0210000e+03   3.5663805e+00   5.4379490e+00
   1.0220000e+03   3.5678970e+00   5.4386348e+00
   1.0230000e+03   3.5694187e+00   5.4393208e+00
   1.0240000e+03   3.5709305e+00   5.4400031e+00
   1.0250000e+03   3.5724488e+00   5.4406838e+00
   1.0260000e+03   3.5739712e+00   5.4413640e+00
   1.0270000e+03   3.5754896e+00   5.4420430e+00
   1.0280000e+03   3.5769966e+00   5.4427101e+00
   1.0290000e+03   3.5784880e+00   5.4433865e+00
   1.0300000e+03   3.5800036e+00   5.4440702e+00
   1.0310000e+03   3.5815002e+00   5.4447481e+00
   1.0320000e+03   3.5830245e+00   5.4454241e+00
   1.0330000e+03   3.5845148e+00   5.4460898e+00
   1.0340000e+03   3.5860650e+00   5.4467555e+00
   1.0350000e+03   3.5875809e+00   5.4474291e+00
   1.0360000e+03   3.5890974e+00   5.4480929e+00
   1.0370000e+03   3.5906202e+00   5.4487591e+00
   1.0380000e+03   3.5921453e+00   5.4494227e+00
   1.0390000e+03   3.5936629e+00   5.4500906e+00
   1.0400000e+03   3.5951781e+00   5.4507547e+00
   1.0410000e+03   3.5967073e+00   5.4514143e+00
   1.0420000e+03   3.5982363e+00   5.4520736e+00
   1.0430000e+03   3.5997647e+00   5.4527344e+00
   1.0440000e+03   3.6013035e+00   5.4533929e+00
   1.0450000e+03   3.6028308e+00   5.4540441e+00
   1.0460000e+03   3.6043613e+00   5.4546977e+00
   1.0470000e+03   3.6059073e+00   5.4553517e+00
   1.0480000e+03   3.6074509e+00   5.4560084e+00
   1.0490000e+03   3.6089953e+00   5.4566633e+00
   1.0500000e+03   3.6105409e+00   5.4573223e+00
   1.0510000e+03   3.6120852e+00   5.4579804e+00
   1.0520000e+03   3.6136445e+00   5.4586373e+00
   1.0530000e+03   3.6151991e+00   5.4592936e+00
   1.0540000e+03   3.6167544e+00   5.4599449e+00
   1.0550000e+03   3.6182843e+00   5.4606000e+00
   1.0560000e+03   3.6198361e+00   5.4612511e+00
   1.0570000e+03   3.6213844e+00   5.4618954e+00
   1.0580000e+03   3.6229416e+00   5.4625547e+00
   1.0590000e+03   3.6244957e+00   5.4632119e+00
   1.0600000e+03   3.6260399e+00   5.4638670e+00
   1.0610000e+03   3.6275979e+00   5.4645161e+00
   1.0620000e+03   3.6291497e+00   5.4651662e+00
   1.0630000e+03   3.6306959e+00   5.4658186e+00
   1.0640000e+03   3.6322346e+00   5.4664752e+00
   1.0650000e+03   3.6337746e+00   5.4671252e+00
   1.0660000e+03   3.6353046e+00   5.4677756e+00
   1.0670000e+03   3.6368175e+00   5.4690533e+00
   1.0680000e+03   3.6383336e+00   5.4703298e+00
   1.0690000e+03   3.6398537e+00   5.4716040e+00
   1.0700000e+03   3.6413472e+00   5.4728801e+00
   1.0710000e+03   3.6428479e+00   5.4741600e+00
   1.0720000e+03   3.6443374e+00   5.4754379e+00
   1.0730000e+03   3.6458144e+00   5.4767096e+00
   1.0740000e+03   3.6472861e+00   5.4779825e+00
   1.0750000e+03   3.6487275e+00   5.4792519e+00
   1.0760000e+03   3.6501974e+00   5.4805278e+00
   1.0770000e+03   3.6516502e+00   5.4818079e+00
   1.0780000e+03   3.6531000e+00   5.4830951e+00
   1.0790000e+03   3.6545387e+00   5.4843774e+00
   1.0800000e+03   3.6559858e+00   5.4856576e+00
   1.0810000e+03   3.6574197e+00   5.4869386e+00
   1.0820000e+03   3.6588387e+00   5.4882224e+00
   1.0830000e+03   3.6602542e+00   5.4895138e+00
   1.0840000e+03   3.6616615e+00   5.4908202e+00
   1.0850000e+03   3.6630913e+00   5.4921211e+00
   1.0860000e+03   3.6644877e+00   5.4934228e+00
   1.0870000e+03   3.6658924e+00   5.4947273e+00
   1.0880000e+03   3.6672735e+00   5.4960322e+00
   1.0890000e+03   3.6686495e+00   5.4973394e+00
   1.0900000e+03   3.6700069e+00   5.4986556e+00
   1.0910000e+03   3.6713818e+00   5.4999742e+00
   1.0920000e+03   3.6727576e+00   5.5012939e+00
   1.0930000e+03   3.6741169e+00   5.5026168e+00
   1.0940000e+03   3.6754817e+00   5.5039516e+00
   1.0950000e+03   3.6768370e+00   5.5052797e+00
   1.0960000e+03   3.6781886e+00   5.5066143e+00
   1.0970000e+03   3.6795451e+00   5.5079479e+00
   1.0980000e+03   3.6808913e+00   5.5092834e+00
   1.0990000e+03   3.6822402e+00   5.5106130e+00
   1.1000000e+03   3.6835721e+00   5.5119530e+00
   1.1010000e+03   3.6849240e+00   5.5132944e+00
   1.1020000e+03   3.6862791e+00   5.5146382e+00
   1.1030000e+03   3.6876213e+00   5.5159835e+00
   1.1040000e+03   3.6889702e+00   5.5173252e+00
   1.1050000e+03   3.6903166e+00   5.5186713e+00
   1.1060000e+03   3.6916681e+00   5.5200084e+00
   1.1070000e+03   3.6930185e+00   5.5213549e+00
   1.1080000e+03   3.6943662e+00   5.5227092e+00
   1.1090000e+03   3.6957134e+00   5.5240602e+00
   1.1100000e+03   3.6970640e+00   5.5254043e+00
   1.1110000e+03   3.6984168e+00   5.5267485e+00
   1.1120000e+03   3.6997689e+00   5.5280923e+00
   1.1130000e+03   3.7011231e+00   5.5294453e+00
   1.1140000e+03   3.7024828e+00   5.5307925e+00
   1.1150000e+03   3.7038439e+00   5.5321420e+00
   1.1160000e+03   3.7052187e+00   5.5334921e+00
   1.1170000e+03   3.7065782e+00   5.5348624e+00
   1.1180000e+03   3.7079180e+00   5.5362153e+00
   1.1190000e+03   3.7092747e+00   5.5375622e+00
   1.1200000e+03   3.7106261e+00   5.5389082e+00
   1.1210000e+03   3.7119941e+00   5.5402553e+00
   1.1220000e+03   3.7133528e+00   5.5416015e+00
   1.1230000e+03   3.7147034e+00   5.5429339e+00
   1.1240000e+03   3.7160637e+00   5.5442649e+00
   1.1250000e+03   3.7174226e+00   5.5456034e+00
   1.1260000e+03   3.7187793e+00   5.5469288e+00
   1.1270000e+03   3.7201263e+00   5.5482503e+00
   1.1280000e+03   3.7214816e+00   5.5495670e+00
   1.1290000e+03   3.7228409e+00   5.5508786e+00
   1.1300000e+03   3.7241971e+00   5.5521779e+00
   1.1310000e+03   3.7255445e+00   5.5534749e+00
   1.1320000e+03   3.7268965e+00   5.5547817e+00
   1.1330000e+03   3.7282630e+00   5.5560731e+00
   1.1340000e+03   3.7296219e+00   5.5573756e+00
   1.1350000e+03   3.7309791e+00   5.5586615e+00
   1.1360000e+03   3.7323315e+00   5.5599512e+00
   1.1370000e+03   3.7336830e+00   5.5612288e+00
   1.1380000e+03   3.7350271e+00   5.5625036e+00
   1.1390000e+03   3.7363808e+00   5.5637722e+00
   1.1400000e+03   3.7377333e+00   5.5650296e+00
   1.1410000e+03   3.7390874e+00   5.5662815e+00
   1.1420000e+03   3.7404486e+00   5.5675354e+00
   1.1430000e+03   3.7418072e+00   5.5688002e+00
   1.1440000e+03   3.7431705e+00   5.5700625e+00
   1.1450000e+03   3.7445450e+00   5.5713123e+00
   1.1460000e+03   3.7458897e+00   5.5725699e+00
   1.1470000e+03   3.7472431e+00   5.5738369e+00
   1.1480000e+03   3.7486016e+00   5.5750901e+00
   1.1490000e+03   3.7499687e+00   5.5763391e+00
   1.1500000e+03   3.7513345e+00   5.5775987e+00
   1.1510000e+03   3.7526957e+00   5.5788550e+00
   1.1520000e+03   3.7540452e+00   5.5801140e+00
   1.1530000e+03   3.7554174e+00   5.5813827e+00
   1.1540000e+03   3.7567852e+00   5.5826457e+00
   1.1550000e+03   3.7581468e+00   5.5839202e+00
   1.1560000e+03   3.7595093e+00   5.5852100e+00
   1.1570000e+03   3.7608646e+00   5.5864946e+00
   1.1580000e+03   3.7622225e+00   5.5877807e+00
   1.1590000e+03   3.7635631e+00   5.5890740e+00
   1.1600000e+03   3.7649102e+00   5.5903897e+00
   1.1610000e+03   3.7662587e+00   5.5916933e+00
   1.1620000e+03   3.7675934e+00   5.5930205e+00
   1.1630000e+03   3.7689370e+00   5.5943511e+00
   1.1640000e+03   3.7702655e+00   5.5956741e+00
   1.1650000e+03   3.7715923e+00   5.5970052e+00
   1.1660000e+03   3.7729014e+00   5.5983488e+00
   1.1670000e+03   3.7742142e+00   5.5997006e+00
   1.1680000e+03   3.7755299e+00   5.6010549e+00
   1.1690000e+03   3.7768432e+00   5.6024155e+00
   1.1700000e+03   3.7781446e+00   5.6037803e+00
   1.1710000e+03   3.7794356e+00   5.6051493e+00
   1.1720000e+03   3.7807029e+00   5.6065258e+00
   1.1730000e+03   3.7819730e+00   5.6079058e+00
   1.1740000e+03   3.7832348e+00   5.6092968e+00
   1.1750000e+03   3.7844937e+00   5.6106868e+00
   1.1760000e+03   3.7857424e+00   5.6120768e+00
   1.1770000e+03   3.7869909e+00   5.6134785e+00
   1.1780000e+03   3.7882271e+00   5.6148992e+00
   1.1790000e+03   3.7894512e+00   5.6163082e+00
   1.1800000e+03   3.7906683e+00   5.6177258e+00
   1.1810000e+03   3.7918793e+00   5.6191520e+00
   1.1820000e+03   3.7930742e+00   5.6205811e+00
   1.1830000e+03   3.7942757e+00   5.6220078e+00
   1.1840000e+03   3.7954493e+00   5.6234431e+00
   1.1850000e+03   3.7966384e+00   5.6248702e+00
   1.1860000e+03   3.7978181e+00   5.6263189e+00
   1.1870000e+03   3.7989886e+00   5.6277644e+00
   1.1880000e+03   3.8001633e+00   5.6292119e+00
   1.1890000e+03   3.8013333e+00   5.6306713e+00
   1.1900000e+03   3.8024930e+00   5.6321263e+00
   1.1910000e+03   3.8036480e+00   5.6335849e+00
   1.1920000e+03   3.8048102e+00   5.6350493e+00
   1.1930000e+03   3.8059590e+00   5.6365145e+00
   1.1940000e+03   3.8071246e+00   5.6379874e+00
   1.1950000e+03   3.8082731e+00   5.6394654e+00
   1.1960000e+03   3.8094091e+00   5.6409380e+00
   1.1970000e+03   3.8105451e+00   5.6424287e+00
   1.1980000e+03   3.8116901e+00   5.6439222e+00
   1.1990000e+03   3.8128351e+00   5.6454116e+00
   1.2000000e+03   3.8139692e+00   5.6469054e+00
   1.2010000e+03   3.8151127e+00   5.6484044e+00
   1.2020000e+03   3.8162482e+00   5.6499032e+00
   1.2030000e+03   3.8173858e+00   5.6514035e+00
   1.2040000e+03   3.8185172e+00   5.6529162e+00
   1.2050000e+03   3.8196196e+00   5.6544312e+00
   1.2060000e+03   3.8207476e+00   5.6559357e+00
   1.2070000e+03   3.8218847e+00   5.6574578e+00
   1.2080000e+03   3.8230310e+00   5.6589755e+00
   1.2090000e+03   3.8241692e+00   5.6605094e+00
   1.2100000e+03   3.8253024e+00   5.6620315e+00
   1.2110000e+03   3.8264510e+00   5.6635606e+00
   1.2120000e+03   3.8276046e+00   5.6650873e+00
   1.2130000e+03   3.8287400e+00   5.6666208e+00
   1.2140000e+03   3.8298802e+00   5.6681510e+00
   1.2150000e+03   3.8310316e+00   5.6696940e+00
   1.2160000e+03   3.8321927e+00   5.6712367e+00
   1.2170000e+03   3.8333542e+00   5.6727814e+00
   1.2180000e+03   3.8345233e+00   5.6743168e+00
   1.2190000e+03   3.8356989e+00   5.6758607e+00
   1.2200000e+03   3.8368567e+00   5.6774127e+00
   1.2210000e+03   3.8380305e+00   5.6789538e+00
   1.2220000e+03   3.8391861e+00   5.6804923e+00
   1.2230000e+03   3.8403656e+00   5.6820365e+00
   1.2240000e+03   3.8415374e+00   5.6835814e+00
   1.2250000e+03   3.8427216e+00   5.6851482e+00
   1.2260000e+03   3.8438990e+00   5.6867084e+00
   1.2270000e+03   3.8450935e+00   5.6882704e+00
   1.2280000e+03   3.8462889e+00   5.6898049e+00
   1.2290000e+03   3.8475012e+00   5.6913457e+00
   1.2300000e+03   3.8487015e+00   5.6929044e+00
   1.2310000e+03   3.8498943e+00   5.6944439e+00
   1.2320000e+03   3.8510972e+00   5.6959947e+00
   1.2330000e+03   3.8523098e+00   5.6975350e+00
   1.2340000e+03   3.8535127e+00   5.6990814e+00
   1.2350000e+03   3.8546963e+00   5.7006292e+00
   1.2360000e+03   3.8558978e+00   5.7021663e+00
   1.2370000e+03   3.8571239e+00   5.7037028e+00
   1.2380000e+03   3.8583365e+00   5.7052413e+00
   1.2390000e+03   3.8595607e+00   5.7067780e+00
   1.2400000e+03   3.8607827e+00   5.7083138e+00
   1.2410000e+03   3.8619892e+00   5.7098531e+00
   1.2420000e+03   3.8632171e+00   5.7113778e+00
   1.2430000e+03   3.8644346e+00   5.7128965e+00
   1.2440000e+03   3.8656537e+00   5.7144178e+00
   1.2450000e+03   3.8668864e+00   5.7159466e+00
   1.2460000e+03   3.8681221e+00   5.7174749e+00
   1.2470000e+03   3.8693609e+00   5.7190068e+00
   1.2480000e+03   3.8705656e+00   5.7205342e+00
   1.2490000e+03   3.8718120e+00   5.7220497e+00
   1.2500000e+03   3.8730318e+00   5.7235635e+00
   1.2510000e+03   3.8742372e+00   5.7250736e+00
   1.2520000e+03   3.8754705e+00   5.7265835e+00
   1.2530000e+03   3.8766893e+00   5.7280919e+00
   1.2540000e+03   3.8778988e+00   5.7295956e+00
   1.2550000e+03   3.8791056e+00   5.7311055e+00
   1.2560000e+03   3.8803132e+00   5.7326285e+00
   1.2570000e+03   3.8815060e+00   5.7341205e+00
   1.2580000e+03   3.8827121e+00   5.7356290e+00
   1.2590000e+03   3.8839043e+00   5.7371240e+00
   1.2600000e+03   3.8850977e+00   5.7386228e+00
   1.2610000e+03   3.8862876e+00   5.7401156e+00
   1.2620000e+03   3.8874451e+00   5.7416099e+00
   1.2630000e+03   3.8886269e+00   5.7431004e+00
   1.2640000e+03   3.8898018e+00   5.7445882e+00
   1.2650000e+03   3.8909858e+00   5.7460931e+00
   1.2660000e+03   3.8921327e+00   5.7475834e+00
   1.2670000e+03   3.8933167e+00   5.7490613e+00
   1.2680000e+03   3.8944709e+00   5.7505446e+00
   1.2690000e+03   3.8956148e+00   5.7520292e+00
   1.2700000e+03   3.8967640e+00   5.7535193e+00
   1.2710000e+03   3.8979221e+00   5.7550010e+00
   1.2720000e+03   3.8990604e+00   5.7564799e+00
   1.2730000e+03   3.9002243e+00   5.7579640e+00
   1.2740000e+03   3.9013545e+00   5.7594485e+00
   1.2750000e+03   3.9024872e+00   5.7609318e+00
   1.2760000e+03   3.9036099e+00   5.7624239e+00
   1.2770000e+03   3.9047381e+00   5.7639086e+00
   1.2780000e+03   3.9058629e+00   5.7653809e+00
   1.2790000e+03   3.9069766e+00   5.7668649e+00
   1.2800000e+03   3.9080944e+00   5.7683382e+00
   1.2810000e+03   3.9092082e+00   5.7698055e+00
   1.2820000e+03   3.9103132e+00   5.7712772e+00
   1.2830000e+03   3.9114008e+00   5.7727469e+00
   1.2840000e+03   3.9125002e+00   5.7742178e+00
   1.2850000e+03   3.9135781e+00   5.7756814e+00
   1.2860000e+03   3.9146598e+00   5.7771520e+00
   1.2870000e+03   3.9157528e+00   5.7786264e+00
   1.2880000e+03   3.9168372e+00   5.7800946e+00
   1.2890000e+03   3.9179030e+00   5.7815608e+00
   1.2900000e+03   3.9189920e+00   5.7830202e+00
   1.2910000e+03   3.9200661e+00   5.7844856e+00
   1.2920000e+03   3.9211177e+00   5.7859466e+00
   1.2930000e+03   3.9221578e+00   5.7874222e+00
   1.2940000e+03   3.9232312e+00   5.7888987e+00
   1.2950000e+03   3.9242851e+00   5.7903810e+00
   1.2960000e+03   3.9253245e+00   5.7918432e+00
   1.2970000e+03   3.9263630e+00   5.7932949e+00
   1.2980000e+03   3.9274047e+00   5.7947545e+00
   1.2990000e+03   3.9284514e+00   5.7962225e+00
