"Wavelength (nm)", "Reflectance"
1451.65, 0.333022
1453.17, 0.324866
1454.69, 0.316796
1456.22, 0.30867
1457.74, 0.300551
1459.26, 0.292346
1460.78, 0.284094
1462.3, 0.275754
1463.82, 0.267492
1465.34, 0.259217
1466.86, 0.251101
1468.38, 0.242979
1469.9, 0.234943
1471.42, 0.227036
1472.94, 0.219236
1474.46, 0.211553
1475.98, 0.204054
1477.5, 0.196635
1479.02, 0.189207
1480.53, 0.18174
1482.05, 0.174353
1483.57, 0.167062
1485.09, 0.159802
1486.61, 0.152655
1488.12, 0.145578
1489.64, 0.138602
1491.16, 0.13165
1492.67, 0.124759
1494.19, 0.117972
1495.71, 0.111348
1497.22, 0.104821
1498.74, 0.098583
1500.25, 0.092463
1501.77, 0.086531
1503.29, 0.080789
1504.8, 0.075213
1506.32, 0.069766
1507.83, 0.06459
1509.34, 0.059554
1510.86, 0.054762
1512.37, 0.050213
1513.89, 0.045935
1515.4, 0.041882
1516.91, 0.038108
1518.43, 0.034443
1519.94, 0.031064
1521.45, 0.027893
1522.97, 0.024967
1524.48, 0.022349
1525.99, 0.019947
1527.5, 0.017732
1529.01, 0.015844
1530.52, 0.014221
1532.04, 0.012826
1533.55, 0.011622
1535.06, 0.010655
1536.57, 0.009993
1538.08, 0.009634
1539.59, 0.009481
1541.1, 0.009583
1542.61, 0.009955
1544.12, 0.010477
1545.63, 0.011349
1547.14, 0.012493
1548.65, 0.013787
1550.16, 0.015326
1551.67, 0.017093
1553.17, 0.019022
1554.68, 0.021316
1556.19, 0.023781
1557.7, 0.026471
1559.21, 0.029377
1560.71, 0.03248
1562.22, 0.035776
1563.73, 0.039278
1565.23, 0.042974
1566.74, 0.046861
1568.25, 0.050917
1569.75, 0.055198
1571.26, 0.059589
1572.77, 0.064195
1574.27, 0.068904
1575.78, 0.073788
1577.28, 0.078772
1578.79, 0.083869
1580.29, 0.089074
1581.8, 0.094437
1583.3, 0.099899
1584.8, 0.105505
1586.31, 0.111175
1587.81, 0.116904
1589.32, 0.122728
1590.82, 0.128579
1592.32, 0.13448
1593.82, 0.140478
1595.33, 0.14656
1596.83, 0.152641
1598.33, 0.158809
1599.83, 0.165036
1601.34, 0.171404
1602.84, 0.177721
1604.34, 0.184148
1605.84, 0.190548
1607.34, 0.196951
1608.84, 0.203363
1610.34, 0.209828
1611.84, 0.216205
1613.34, 0.222754
1614.84, 0.229246
1616.34, 0.235817
1617.84, 0.242352
1619.34, 0.248934
1620.84, 0.255442
1622.34, 0.262002
1623.84, 0.268339
1625.34, 0.274829
1626.84, 0.281037
1628.33, 0.287401
1629.83, 0.293796
1631.33, 0.300099
1632.83, 0.306338
1634.32, 0.312679
1635.82, 0.318836
1637.32, 0.325044
1638.82, 0.33116
1640.31, 0.337266
1641.81, 0.343404
1643.3, 0.349505
1644.8, 0.355429
1646.3, 0.361342
1647.79, 0.36719
1649.29, 0.373162
1650.78, 0.378987
1652.28, 0.384409
1653.77, 0.39005
1655.27, 0.39561
1656.76, 0.401001
1658.25, 0.406108
1659.75, 0.411178
1661.24, 0.416686
1662.73, 0.421865
1664.23, 0.426898
1665.72, 0.431872
1667.21, 0.436569
1668.71, 0.441458
1670.2, 0.446053
1671.69, 0.450565
1673.18, 0.455033
1674.67, 0.459391
1676.17, 0.463603
1677.66, 0.467998
1679.15, 0.472401
1680.64, 0.476059
1682.13, 0.479499
1683.62, 0.48288
1685.11, 0.485902
1686.6, 0.488661
1688.09, 0.491468
1689.58, 0.493706
1691.07, 0.49496
1692.56, 0.497015
1694.05, 0.499112
1695.54, 0.500291
1697.03, 0.501997
1698.51, 0.502971
1700, 0.502623
1701.49, 0.501751
1702.98, 0.500619
1704.47, 0.500023
1705.95, 0.499532
1707.44, 0.498418
1708.93, 0.497245
1710.41, 0.496105
