"Wavelength (nm)", "Reflectance"
1451.65, 0.36417
1453.17, 0.356226
1454.69, 0.348294
1456.22, 0.340204
1457.74, 0.332142
1459.26, 0.323958
1460.78, 0.315842
1462.3, 0.307594
1463.82, 0.29929
1465.34, 0.291002
1466.86, 0.282844
1468.38, 0.274561
1469.9, 0.266352
1471.42, 0.258211
1472.94, 0.250286
1474.46, 0.242601
1475.98, 0.235071
1477.5, 0.227521
1479.02, 0.219879
1480.53, 0.212234
1482.05, 0.204672
1483.57, 0.197157
1485.09, 0.18974
1486.61, 0.182467
1488.12, 0.175165
1489.64, 0.167907
1491.16, 0.160608
1492.67, 0.15324
1494.19, 0.145898
1495.71, 0.138659
1497.22, 0.131507
1498.74, 0.124649
1500.25, 0.117916
1501.77, 0.111344
1503.29, 0.104904
1504.8, 0.098673
1506.32, 0.092536
1507.83, 0.086574
1509.34, 0.080763
1510.86, 0.075141
1512.37, 0.069763
1513.89, 0.064653
1515.4, 0.059768
1516.91, 0.055112
1518.43, 0.050528
1519.94, 0.046232
1521.45, 0.042115
1522.97, 0.038222
1524.48, 0.034439
1525.99, 0.030991
1527.5, 0.027775
1529.01, 0.024751
1530.52, 0.022073
1532.04, 0.019514
1533.55, 0.01717
1535.06, 0.015077
1536.57, 0.013177
1538.08, 0.011584
1539.59, 0.010252
1541.1, 0.009143
1542.61, 0.008263
1544.12, 0.007751
1545.63, 0.007441
1547.14, 0.007355
1548.65, 0.007531
1550.16, 0.007842
1551.67, 0.008393
1553.17, 0.009156
1554.68, 0.010211
1556.19, 0.011539
1557.7, 0.013107
1559.21, 0.014862
1560.71, 0.016861
1562.22, 0.01902
1563.73, 0.021366
1565.23, 0.023869
1566.74, 0.026654
1568.25, 0.029582
1569.75, 0.032773
1571.26, 0.036161
1572.77, 0.039768
1574.27, 0.043506
1575.78, 0.047432
1577.28, 0.051438
1578.79, 0.055615
1580.29, 0.059908
1581.8, 0.064421
1583.3, 0.069047
1584.8, 0.073841
1586.31, 0.078706
1587.81, 0.083662
1589.32, 0.088785
1590.82, 0.093996
1592.32, 0.099308
1593.82, 0.104729
1595.33, 0.110232
1596.83, 0.115787
1598.33, 0.121413
1599.83, 0.127107
1601.34, 0.132965
1602.84, 0.138836
1604.34, 0.144916
1605.84, 0.150975
1607.34, 0.15721
1608.84, 0.163465
1610.34, 0.169744
1611.84, 0.17601
1613.34, 0.18251
1614.84, 0.188965
1616.34, 0.195536
1617.84, 0.202038
1619.34, 0.208734
1620.84, 0.215381
1622.34, 0.221948
1623.84, 0.228355
1625.34, 0.234768
1626.84, 0.240967
1628.33, 0.247291
1629.83, 0.253522
1631.33, 0.259881
1632.83, 0.266173
1634.32, 0.272442
1635.82, 0.278572
1637.32, 0.284719
1638.82, 0.290801
1640.31, 0.296931
1641.81, 0.302772
1643.3, 0.308819
1644.8, 0.314901
1646.3, 0.320956
1647.79, 0.327079
1649.29, 0.333166
1650.78, 0.339139
1652.28, 0.344999
1653.77, 0.350814
1655.27, 0.356592
1656.76, 0.362401
1658.25, 0.36804
1659.75, 0.373714
1661.24, 0.379348
1662.73, 0.384894
1664.23, 0.390351
1665.72, 0.395704
1667.21, 0.400782
1668.71, 0.405906
1670.2, 0.410971
1671.69, 0.415737
1673.18, 0.420778
1674.67, 0.425702
1676.17, 0.430318
1677.66, 0.434485
1679.15, 0.438172
1680.64, 0.441821
1682.13, 0.445272
1683.62, 0.448589
1685.11, 0.451483
1686.6, 0.454119
1688.09, 0.456821
1689.58, 0.459305
1691.07, 0.461883
1692.56, 0.464298
1694.05, 0.465548
1695.54, 0.467062
1697.03, 0.468203
1698.51, 0.468581
1700, 0.469065
1701.49, 0.469652
1702.98, 0.470273
1704.47, 0.470643
1705.95, 0.470881
1707.44, 0.470911
1708.93, 0.470931
1710.41, 0.471112
