"Wavelength (nm)", "Reflectance"
1451.65, 0.270305
1453.17, 0.262214
1454.69, 0.254272
1456.22, 0.246378
1457.74, 0.238458
1459.26, 0.230466
1460.78, 0.222467
1462.3, 0.214435
1463.82, 0.206511
1465.34, 0.198556
1466.86, 0.190785
1468.38, 0.183126
1469.9, 0.175646
1471.42, 0.168245
1472.94, 0.160918
1474.46, 0.153745
1475.98, 0.14683
1477.5, 0.140099
1479.02, 0.133453
1480.53, 0.126816
1482.05, 0.1203
1483.57, 0.11396
1485.09, 0.10772
1486.61, 0.101629
1488.12, 0.095639
1489.64, 0.089793
1491.16, 0.084042
1492.67, 0.078439
1494.19, 0.072929
1495.71, 0.067584
1497.22, 0.062397
1498.74, 0.057534
1500.25, 0.052864
1501.77, 0.04838
1503.29, 0.044133
1504.8, 0.040125
1506.32, 0.036276
1507.83, 0.03273
1509.34, 0.029348
1510.86, 0.026213
1512.37, 0.023319
1513.89, 0.020766
1515.4, 0.018449
1516.91, 0.016407
1518.43, 0.014485
1519.94, 0.012896
1521.45, 0.011521
1522.97, 0.010336
1524.48, 0.009438
1525.99, 0.008815
1527.5, 0.008414
1529.01, 0.008255
1530.52, 0.008356
1532.04, 0.008711
1533.55, 0.009277
1535.06, 0.010011
1536.57, 0.011031
1538.08, 0.012289
1539.59, 0.013747
1541.1, 0.01539
1542.61, 0.017333
1544.12, 0.019412
1545.63, 0.021765
1547.14, 0.024236
1548.65, 0.027006
1550.16, 0.02991
1551.67, 0.033008
1553.17, 0.036249
1554.68, 0.039804
1556.19, 0.043459
1557.7, 0.047329
1559.21, 0.051316
1560.71, 0.055477
1562.22, 0.059752
1563.73, 0.064263
1565.23, 0.068847
1566.74, 0.073676
1568.25, 0.078589
1569.75, 0.083665
1571.26, 0.088764
1572.77, 0.094035
1574.27, 0.099371
1575.78, 0.104874
1577.28, 0.110442
1578.79, 0.116124
1580.29, 0.121866
1581.8, 0.127732
1583.3, 0.133613
1584.8, 0.139559
1586.31, 0.145536
1587.81, 0.151572
1589.32, 0.157629
1590.82, 0.163744
1592.32, 0.169926
1593.82, 0.176137
1595.33, 0.182372
1596.83, 0.188588
1598.33, 0.194842
1599.83, 0.20104
1601.34, 0.207314
1602.84, 0.21354
1604.34, 0.21989
1605.84, 0.226261
1607.34, 0.232706
1608.84, 0.239096
1610.34, 0.245584
1611.84, 0.252001
1613.34, 0.258509
1614.84, 0.264967
1616.34, 0.271455
1617.84, 0.277879
1619.34, 0.284411
1620.84, 0.290824
1622.34, 0.297282
1623.84, 0.303594
1625.34, 0.310006
1626.84, 0.316081
1628.33, 0.322148
1629.83, 0.328195
1631.33, 0.334187
1632.83, 0.339993
1634.32, 0.345717
1635.82, 0.351497
1637.32, 0.357133
1638.82, 0.362822
1640.31, 0.368488
1641.81, 0.373902
1643.3, 0.379499
1644.8, 0.385011
1646.3, 0.390478
1647.79, 0.395824
1649.29, 0.401366
1650.78, 0.406812
1652.28, 0.411977
1653.77, 0.417403
1655.27, 0.422711
1656.76, 0.427898
1658.25, 0.432846
1659.75, 0.437744
1661.24, 0.442751
1662.73, 0.447761
1664.23, 0.452761
1665.72, 0.457456
1667.21, 0.462257
1668.71, 0.466631
1670.2, 0.471162
1671.69, 0.475375
1673.18, 0.479522
1674.67, 0.483962
1676.17, 0.487802
1677.66, 0.49134
1679.15, 0.494986
1680.64, 0.49866
1682.13, 0.50218
1683.62, 0.505323
1685.11, 0.508174
1686.6, 0.510232
1688.09, 0.512392
1689.58, 0.514625
1691.07, 0.517323
1692.56, 0.520177
1694.05, 0.522003
1695.54, 0.524215
1697.03, 0.525462
1698.51, 0.526252
1700, 0.52767
1701.49, 0.529037
1702.98, 0.530151
1704.47, 0.531016
1705.95, 0.531803
1707.44, 0.532609
1708.93, 0.533211
1710.41, 0.534131
