"Wavelength (nm)", "Reflectance"
1453.17, 0.214811
1454.69, 0.20704
1456.22, 0.199238
1457.74, 0.191601
1459.26, 0.183957
1460.78, 0.17631
1462.3, 0.168598
1463.82, 0.161043
1465.34, 0.153583
1466.86, 0.146353
1468.38, 0.139257
1469.9, 0.132289
1471.42, 0.125431
1472.94, 0.118759
1474.46, 0.112287
1475.98, 0.106093
1477.5, 0.10009
1479.02, 0.094194
1480.53, 0.088428
1482.05, 0.08282
1483.57, 0.077384
1485.09, 0.072105
1486.61, 0.067017
1488.12, 0.06211
1489.64, 0.057411
1491.16, 0.052824
1492.67, 0.048334
1494.19, 0.043991
1495.71, 0.039873
1497.22, 0.036031
1498.74, 0.032464
1500.25, 0.029139
1501.77, 0.026045
1503.29, 0.02318
1504.8, 0.020547
1506.32, 0.018085
1507.83, 0.015929
1509.34, 0.013995
1510.86, 0.012366
1512.37, 0.010989
1513.89, 0.009806
1515.4, 0.008943
1516.91, 0.008231
1518.43, 0.00782
1519.94, 0.007633
1521.45, 0.007656
1522.97, 0.007925
1524.48, 0.008495
1525.99, 0.009298
1527.5, 0.010308
1529.01, 0.011559
1530.52, 0.013047
1532.04, 0.014778
1533.55, 0.016741
1535.06, 0.018867
1536.57, 0.021318
1538.08, 0.023809
1539.59, 0.026623
1541.1, 0.029597
1542.61, 0.03277
1544.12, 0.036026
1545.63, 0.039565
1547.14, 0.043164
1548.65, 0.046979
1550.16, 0.050885
1551.67, 0.055004
1553.17, 0.059181
1554.68, 0.063573
1556.19, 0.068031
1557.7, 0.072784
1559.21, 0.077562
1560.71, 0.082466
1562.22, 0.087402
1563.73, 0.092579
1565.23, 0.097829
1566.74, 0.103293
1568.25, 0.108817
1569.75, 0.114504
1571.26, 0.120187
1572.77, 0.126044
1574.27, 0.131863
1575.78, 0.137852
1577.28, 0.143821
1578.79, 0.149848
1580.29, 0.155923
1581.8, 0.16216
1583.3, 0.16844
1584.8, 0.174713
1586.31, 0.180924
1587.81, 0.187109
1589.32, 0.193323
1590.82, 0.199579
1592.32, 0.205792
1593.82, 0.212069
1595.33, 0.218466
1596.83, 0.224807
1598.33, 0.231176
1599.83, 0.237536
1601.34, 0.243992
1602.84, 0.250352
1604.34, 0.25675
1605.84, 0.263131
1607.34, 0.269504
1608.84, 0.275903
1610.34, 0.282321
1611.84, 0.288599
1613.34, 0.295041
1614.84, 0.301377
1616.34, 0.307615
1617.84, 0.313816
1619.34, 0.320075
1620.84, 0.326215
1622.34, 0.332306
1623.84, 0.338208
1625.34, 0.344129
1626.84, 0.349867
1628.33, 0.355698
1629.83, 0.361414
1631.33, 0.367083
1632.83, 0.372653
1634.32, 0.378355
1635.82, 0.38386
1637.32, 0.38934
1638.82, 0.394876
1640.31, 0.400399
1641.81, 0.405777
1643.3, 0.411145
1644.8, 0.416517
1646.3, 0.421701
1647.79, 0.426986
1649.29, 0.432323
1650.78, 0.437438
1652.28, 0.442499
1653.77, 0.447586
1655.27, 0.452625
1656.76, 0.457576
1658.25, 0.462416
1659.75, 0.467166
1661.24, 0.471936
1662.73, 0.476592
1664.23, 0.480997
1665.72, 0.485241
1667.21, 0.489399
1668.71, 0.493363
1670.2, 0.497307
1671.69, 0.501163
1673.18, 0.504976
1674.67, 0.508726
1676.17, 0.512086
1677.66, 0.515712
1679.15, 0.519188
1680.64, 0.522028
1682.13, 0.52491
1683.62, 0.52775
1685.11, 0.529672
1686.6, 0.531223
1688.09, 0.532448
1689.58, 0.534227
1691.07, 0.536111
1692.56, 0.537845
1694.05, 0.53981
1695.54, 0.541576
1697.03, 0.543349
1698.51, 0.545184
1700, 0.547024
1701.49, 0.54835
1702.98, 0.549522
1704.47, 0.550997
1705.95, 0.552316
1707.44, 0.553264
1708.93, 0.554734
1710.41, 0.556379
