"Wavelength (nm)", "Reflectance"
1450.13, 0.389821
1451.65, 0.382096
1453.17, 0.374117
1454.69, 0.366127
1456.22, 0.358046
1457.74, 0.350001
1459.26, 0.34187
1460.78, 0.333597
1462.3, 0.325252
1463.82, 0.31693
1465.34, 0.308595
1466.86, 0.300398
1468.38, 0.292191
1469.9, 0.284112
1471.42, 0.2761
1472.94, 0.268184
1474.46, 0.260399
1475.98, 0.252708
1477.5, 0.24506
1479.02, 0.237364
1480.53, 0.229648
1482.05, 0.221983
1483.57, 0.21434
1485.09, 0.206744
1486.61, 0.199179
1488.12, 0.191594
1489.64, 0.184095
1491.16, 0.176532
1492.67, 0.168954
1494.19, 0.161416
1495.71, 0.153927
1497.22, 0.146607
1498.74, 0.1395
1500.25, 0.132452
1501.77, 0.125539
1503.29, 0.118777
1504.8, 0.112168
1506.32, 0.105736
1507.83, 0.099481
1509.34, 0.093327
1510.86, 0.087363
1512.37, 0.081572
1513.89, 0.076023
1515.4, 0.070722
1516.91, 0.065561
1518.43, 0.060553
1519.94, 0.055794
1521.45, 0.05123
1522.97, 0.046835
1524.48, 0.042684
1525.99, 0.038672
1527.5, 0.034907
1529.01, 0.03147
1530.52, 0.028254
1532.04, 0.025235
1533.55, 0.02249
1535.06, 0.019925
1536.57, 0.017695
1538.08, 0.015657
1539.59, 0.013925
1541.1, 0.012471
1542.61, 0.01122
1544.12, 0.010189
1545.63, 0.009529
1547.14, 0.009074
1548.65, 0.008857
1550.16, 0.00888
1551.67, 0.009134
1553.17, 0.009638
1554.68, 0.010417
1556.19, 0.01138
1557.7, 0.012633
1559.21, 0.014059
1560.71, 0.015695
1562.22, 0.017577
1563.73, 0.019745
1565.23, 0.022032
1566.74, 0.024553
1568.25, 0.027258
1569.75, 0.030177
1571.26, 0.033286
1572.77, 0.036603
1574.27, 0.040105
1575.78, 0.043828
1577.28, 0.047686
1578.79, 0.051681
1580.29, 0.055829
1581.8, 0.060215
1583.3, 0.064737
1584.8, 0.069433
1586.31, 0.074251
1587.81, 0.079212
1589.32, 0.084331
1590.82, 0.089483
1592.32, 0.094719
1593.82, 0.10009
1595.33, 0.105563
1596.83, 0.111071
1598.33, 0.116734
1599.83, 0.122482
1601.34, 0.128315
1602.84, 0.13419
1604.34, 0.140263
1605.84, 0.146325
1607.34, 0.152485
1608.84, 0.158664
1610.34, 0.164981
1611.84, 0.171311
1613.34, 0.177788
1614.84, 0.18422
1616.34, 0.19076
1617.84, 0.197235
1619.34, 0.203865
1620.84, 0.21031
1622.34, 0.216937
1623.84, 0.223405
1625.34, 0.229799
1626.84, 0.236022
1628.33, 0.242457
1629.83, 0.248775
1631.33, 0.255201
1632.83, 0.26136
1634.32, 0.267631
1635.82, 0.273814
1637.32, 0.280125
1638.82, 0.286431
1640.31, 0.292804
1641.81, 0.299033
1643.3, 0.30542
1644.8, 0.311693
1646.3, 0.317927
1647.79, 0.324206
1649.29, 0.330494
1650.78, 0.336511
1652.28, 0.342765
1653.77, 0.348747
1655.27, 0.354683
1656.76, 0.360401
1658.25, 0.366339
1659.75, 0.372165
1661.24, 0.377862
1662.73, 0.383396
1664.23, 0.388762
1665.72, 0.394109
1667.21, 0.399452
1668.71, 0.404828
1670.2, 0.409948
1671.69, 0.414836
1673.18, 0.419718
1674.67, 0.424362
1676.17, 0.428965
1677.66, 0.433777
1679.15, 0.438361
1680.64, 0.442565
1682.13, 0.446568
1683.62, 0.450179
1685.11, 0.454114
1686.6, 0.458228
1688.09, 0.461556
1689.58, 0.46465
1691.07, 0.467815
1692.56, 0.470597
1694.05, 0.473125
1695.54, 0.475799
1697.03, 0.477583
1698.51, 0.478683
1700, 0.479484
1701.49, 0.479877
1702.98, 0.480302
1704.47, 0.480695
1705.95, 0.480805
1707.44, 0.480941
1708.93, 0.480639
1710.41, 0.479661
