"Wavelength (nm)", "Reflectance"
1451.65, 0.389858
1453.17, 0.38183
1454.69, 0.373804
1456.22, 0.365698
1457.74, 0.357643
1459.26, 0.349373
1460.78, 0.341107
1462.3, 0.332835
1463.82, 0.324691
1465.34, 0.316528
1466.86, 0.308444
1468.38, 0.300372
1469.9, 0.292528
1471.42, 0.284688
1472.94, 0.276916
1474.46, 0.269196
1475.98, 0.261576
1477.5, 0.254085
1479.02, 0.246568
1480.53, 0.238929
1482.05, 0.231245
1483.57, 0.223636
1485.09, 0.216083
1486.61, 0.208559
1488.12, 0.200989
1489.64, 0.193497
1491.16, 0.185948
1492.67, 0.17839
1494.19, 0.170839
1495.71, 0.163266
1497.22, 0.155787
1498.74, 0.148551
1500.25, 0.141396
1501.77, 0.134327
1503.29, 0.127348
1504.8, 0.120574
1506.32, 0.113938
1507.83, 0.107486
1509.34, 0.101122
1510.86, 0.094954
1512.37, 0.088971
1513.89, 0.08329
1515.4, 0.077756
1516.91, 0.07236
1518.43, 0.067123
1519.94, 0.062122
1521.45, 0.057351
1522.97, 0.052718
1524.48, 0.048257
1525.99, 0.043988
1527.5, 0.039928
1529.01, 0.036137
1530.52, 0.032597
1532.04, 0.029214
1533.55, 0.026061
1535.06, 0.023149
1536.57, 0.020512
1538.08, 0.018115
1539.59, 0.015918
1541.1, 0.01389
1542.61, 0.012214
1544.12, 0.010723
1545.63, 0.009588
1547.14, 0.008661
1548.65, 0.007937
1550.16, 0.007459
1551.67, 0.007222
1553.17, 0.007176
1554.68, 0.007442
1556.19, 0.007915
1557.7, 0.008623
1559.21, 0.009538
1560.71, 0.010736
1562.22, 0.012069
1563.73, 0.013671
1565.23, 0.015458
1566.74, 0.01753
1568.25, 0.019802
1569.75, 0.022274
1571.26, 0.024924
1572.77, 0.027796
1574.27, 0.030805
1575.78, 0.034033
1577.28, 0.037397
1578.79, 0.041003
1580.29, 0.044723
1581.8, 0.048654
1583.3, 0.052797
1584.8, 0.057076
1586.31, 0.061411
1587.81, 0.065872
1589.32, 0.070485
1590.82, 0.075221
1592.32, 0.080063
1593.82, 0.085077
1595.33, 0.090258
1596.83, 0.095481
1598.33, 0.10083
1599.83, 0.106266
1601.34, 0.111862
1602.84, 0.117489
1604.34, 0.123222
1605.84, 0.129048
1607.34, 0.135072
1608.84, 0.141039
1610.34, 0.147153
1611.84, 0.153287
1613.34, 0.159564
1614.84, 0.165799
1616.34, 0.172086
1617.84, 0.178303
1619.34, 0.184787
1620.84, 0.191138
1622.34, 0.197586
1623.84, 0.203886
1625.34, 0.210268
1626.84, 0.216535
1628.33, 0.222872
1629.83, 0.229065
1631.33, 0.235445
1632.83, 0.241661
1634.32, 0.247959
1635.82, 0.254154
1637.32, 0.260477
1638.82, 0.266767
1640.31, 0.273228
1641.81, 0.279371
1643.3, 0.285747
1644.8, 0.291781
1646.3, 0.297968
1647.79, 0.304001
1649.29, 0.309992
1650.78, 0.316071
1652.28, 0.322164
1653.77, 0.32822
1655.27, 0.334364
1656.76, 0.340294
1658.25, 0.346296
1659.75, 0.352139
1661.24, 0.357904
1662.73, 0.363516
1664.23, 0.36893
1665.72, 0.374149
1667.21, 0.379487
1668.71, 0.384577
1670.2, 0.389963
1671.69, 0.394929
1673.18, 0.399589
1674.67, 0.404173
1676.17, 0.408476
1677.66, 0.412576
1679.15, 0.41661
1680.64, 0.419908
1682.13, 0.423243
1683.62, 0.426358
1685.11, 0.429616
1686.6, 0.433201
1688.09, 0.436178
1689.58, 0.438471
1691.07, 0.44104
1692.56, 0.443678
1694.05, 0.445157
1695.54, 0.446686
1697.03, 0.447676
1698.51, 0.44819
1700, 0.4491
1701.49, 0.449724
1702.98, 0.450171
1704.47, 0.45098
1705.95, 0.451401
1707.44, 0.451721
1708.93, 0.45168
1710.41, 0.450996
